ktestWM inum.new-O0-out/Dev-out-0/devtest.ktest inum.new-O1-out/Dev-out-0/devtest.ktest inum.new-O2-out/Dev-out-0/devtest.ktest inum.new-O3-out/Dev-out-0/devtest.ktest inum.old-O0-out/Dev-out-0/devtest.ktest inum.old-O1-out/Dev-out-0/devtest.ktest inum.old-O2-out/Dev-out-0/devtest.ktest inum.old-O3-out/Dev-out-0/devtest.ktest links.new-O0-out/Dev-out-0/devtest.ktest links.new-O1-out/Dev-out-0/devtest.ktest links.new-O2-out/Dev-out-0/devtest.ktest links.new-O3-out/Dev-out-0/devtest.ktest links.old-O0-out/Dev-out-0/devtest.ktest links.old-O1-out/Dev-out-0/devtest.ktest links.old-O2-out/Dev-out-0/devtest.ktest links.old-O3-out/Dev-out-0/devtest.ktest regression.sh-out/Dev-out-0/devtest.ktest
find/21261 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21260 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21919 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21918 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21269 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21268 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20509 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20508 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/23326 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1
find/23327 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1
find/15668 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15669 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20859 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15660 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15661 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15662 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15663 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15664 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15665 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15666 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15667 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16496 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16497 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16494 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13792 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13793 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7378 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7379 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13796 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13797 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13794 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13795 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7372 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7373 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7371 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7376 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7377 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7374 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7375 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21963 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20507 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16491 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/24788 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16996 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16268 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6613 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16995 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21695 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15930 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15931 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15932 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15933 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15934 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15935 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15939 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16313 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16312 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16315 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16314 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11637 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11636 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11635 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11634 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11633 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16912 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11631 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16919 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11638 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16992 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20390 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20391 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20392 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20393 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20394 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20395 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20396 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20397 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20398 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20399 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/318 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11945 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11944 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11947 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11946 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11941 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11940 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11943 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11942 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11949 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11948 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/319 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16990 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6778 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6775 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6774 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6777 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6776 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6771 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6770 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6773 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6772 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20978 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20979 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20974 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20975 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20976 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20977 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20970 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20971 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20972 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20973 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6593 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6592 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6595 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6594 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6597 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6596 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6599 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6598 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16182 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15068 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15069 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13895 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13894 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13897 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13896 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13891 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13890 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13893 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13892 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16184 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13899 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13898 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/23379 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16185 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18872 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18873 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18870 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18871 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18876 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17798 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18875 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17796 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17797 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17794 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17795 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17792 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17793 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/22538 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/22539 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16188 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16189 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2299 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2292 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2293 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2290 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2291 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7831 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/8168 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/8169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7830 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/8162 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/8163 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/8160 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/8161 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/8166 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/8167 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/8164 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/8165 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7520 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7527 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7526 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7525 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7836 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/219 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/218 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/211 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/210 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/213 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/212 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/215 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/214 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/217 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/216 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12562 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12563 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12560 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12566 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12567 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12565 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12568 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16672 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16673 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16670 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16671 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16676 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16674 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16675 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/1334 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21708 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21709 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/1335 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21704 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21705 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21706 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21707 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21700 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/1336 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21702 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21703 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12306 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12307 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12304 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12305 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12302 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12303 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12300 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12301 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/8247 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/19839 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/19838 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12308 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/1331 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/1332 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/1333 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7567 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7566 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7565 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7563 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7562 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/5344 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/5347 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7568 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/5346 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/5617 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/5616 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/5343 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3673 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3672 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3671 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3670 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/22873 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7749 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7748 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7743 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7742 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7741 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7740 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7747 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7746 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7745 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7744 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6177 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/10049 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/10048 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/10043 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/10042 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/10041 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/10040 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/10047 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6175 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/10045 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/10044 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3714 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6174 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3710 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3711 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3712 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3713 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6173 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3718 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3719 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6172 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/866 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1
find/867 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1
find/864 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1
find/865 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1
find/862 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1
find/863 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1
find/860 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1
find/861 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1
find/6170 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/868 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1
find/869 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1
find/18835 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13696 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21159 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20400 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2108 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21347 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/25139 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/25138 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/25137 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/25136 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/25135 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/25134 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2106 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2107 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/25131 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/25130 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20406 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2047 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2046 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2045 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2044 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2042 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2041 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2040 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17136 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17588 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2049 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2048 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20709 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20708 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20703 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20702 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20701 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20700 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20707 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20706 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20705 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20704 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6906 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6907 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6904 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6905 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6902 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6903 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6900 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6901 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6908 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6909 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11579 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11574 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11575 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11576 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17580 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
